,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
modern rock,0.0,0.0,0.0,0.06896551724137931,0.21621621621621623,0.0,0.0,0.0,0.0,0.23232323232323232,0.0,0.06060606060606061,0.04,0.043478260869565216,0.0,0.08333333333333333,0.075,0.08,0.05,0.07,0.01,0.015873015873015872,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.020202020202020204,0.022222222222222223,0.046875,0.0,0.0,0.06060606060606061,0.0
electropop,0.0,0.0,0.043478260869565216,0.06896551724137931,0.10810810810810811,0.0,0.0,0.030303030303030304,0.0,0.030303030303030304,0.14285714285714285,0.020202020202020204,0.01,0.0,0.01,0.05952380952380952,0.0375,0.04,0.05,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030303030303030304,0.0,0.0,0.0,0.03125,0.06451612903225806,0.0,0.010101010101010102,0.02666666666666667
norwegian pop,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015151515151515152,0.0,0.0,0.0,0.015625,0.0,0.0,0.0,0.0
tropical house,0.0,0.0,0.0,0.06896551724137931,0.0,0.0,0.0,0.030303030303030304,0.0,0.010101010101010102,0.0,0.020202020202020204,0.0,0.0,0.0,0.023809523809523808,0.025,0.03,0.01,0.03,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.07575757575757576,0.0,0.0,0.022222222222222223,0.015625,0.0,0.0,0.0,0.0
brostep,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.022222222222222223,0.015625,0.0,0.0,0.0,0.0
progressive electro house,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010101010101010102,0.02,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.022222222222222223,0.015625,0.0,0.0,0.0,0.0
southern hip hop,0.058823529411764705,0.10344827586206896,0.13043478260869565,0.0,0.02702702702702703,0.0,0.017241379310344827,0.07575757575757576,0.0,0.0,0.17857142857142858,0.09090909090909091,0.1,0.0,0.29,0.011904761904761904,0.0,0.01,0.03,0.03,0.0,0.0,0.0,0.03,0.0,0.0,0.3380281690140845,0.15,0.02564102564102564,0.09090909090909091,0.01,0.0,0.06666666666666667,0.046875,0.0,0.42857142857142855,0.030303030303030304,0.08
mellow gold,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010101010101010102,0.0,0.010101010101010102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.32,0.031746031746031744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0
soft rock,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010101010101010102,0.0,0.010101010101010102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.25,0.031746031746031744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10101010101010101,0.0,0.0,0.0,0.0,0.0,0.0
hollywood,0.5588235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.010101010101010102,0.0,0.0,0.0,0.011904761904761904,0.0,0.0,0.0,0.01,0.0,0.38095238095238093,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.13131313131313133,0.0,0.015625,0.0,0.0,0.0,0.0
movie tunes,0.029411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6984126984126984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15151515151515152,0.0,0.0,0.0,0.0,0.0,0.0
show tunes,0.7058823529411765,0.0,0.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.010101010101010102,0.07142857142857142,0.0,0.0,0.0,0.0,0.023809523809523808,0.0,0.01,0.0,0.01,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08080808080808081,0.0,0.015625,0.0,0.0,0.010101010101010102,0.013333333333333334
a cappella,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023809523809523808,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.04040404040404041,0.0,0.0,0.0,0.0,0.0,0.0
album rock,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010101010101010102,0.0,0.010101010101010102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06060606060606061,0.0,0.0,0.0,0.0,0.0,0.0
folk rock,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010101010101010102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04040404040404041,0.0,0.0,0.0,0.0,0.0,0.0
piano rock,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050505050505050504,0.0,0.020202020202020204,0.01,0.0,0.0,0.023809523809523808,0.0125,0.02,0.01,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02564102564102564,0.0,0.02,0.04040404040404041,0.0,0.0,0.0,0.0,0.010101010101010102,0.0
rock,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020202020202020204,0.0,0.010101010101010102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.43,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.09,0.20202020202020202,0.0,0.0,0.0,0.0,0.020202020202020204,0.013333333333333334
singer-songwriter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.015873015873015872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.04040404040404041,0.0,0.0,0.0,0.0,0.0,0.0
disney,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31746031746031744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0707070707070707,0.0,0.0,0.0,0.0,0.0,0.0
francoton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
french pop,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
deep underground hip hop,0.029411764705882353,0.034482758620689655,0.043478260869565216,0.0,0.02702702702702703,0.0,0.20689655172413793,0.0,0.0,0.030303030303030304,0.07142857142857142,0.0,0.02,0.0,0.01,0.047619047619047616,0.15,0.04,0.09,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.2564102564102564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020202020202020204,0.0
bass trap,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020202020202020204,0.0,0.0,0.0,0.0,0.02,0.0,0.0375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10256410256410256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trap soul,0.0,0.034482758620689655,0.043478260869565216,0.034482758620689655,0.0,0.0,0.15517241379310345,0.045454545454545456,0.0,0.0,0.03571428571428571,0.0,0.0,0.043478260869565216,0.0,0.023809523809523808,0.0125,0.01,0.03,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02564102564102564,0.0,0.0,0.0,0.022222222222222223,0.0,0.0,0.0,0.0,0.0
underground hip hop,0.029411764705882353,0.10344827586206896,0.34782608695652173,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.02,0.043478260869565216,0.02,0.023809523809523808,0.0,0.02,0.05,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.1267605633802817,0.03,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.06451612903225806,0.0,0.0,0.013333333333333334
vapor trap,0.0,0.06896551724137931,0.17391304347826086,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.011904761904761904,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.09859154929577464,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013333333333333334
detroit hip hop,0.0,0.0,0.0,0.0,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.010101010101010102,0.12,0.0,0.02,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04225352112676056,0.09,0.0,0.0,0.0,0.0,0.0,0.015625,0.0,0.14285714285714285,0.010101010101010102,0.02666666666666667
chicago rap,0.0,0.034482758620689655,0.043478260869565216,0.0,0.0,0.0,0.0,0.06060606060606061,0.045454545454545456,0.04040404040404041,0.03571428571428571,0.010101010101010102,0.07,0.0,0.15,0.023809523809523808,0.0375,0.04,0.01,0.03,0.0,0.0,0.0,0.01,0.0,0.0,0.028169014084507043,0.11,0.02564102564102564,0.0,0.01,0.020202020202020204,0.0,0.015625,0.0,0.0,0.020202020202020204,0.013333333333333334
dirty south rap,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020202020202020204,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056338028169014086,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.010101010101010102,0.02666666666666667
gangster rap,0.029411764705882353,0.10344827586206896,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.1590909090909091,0.0,0.03571428571428571,0.010101010101010102,0.04,0.043478260869565216,0.08,0.011904761904761904,0.0,0.01,0.02,0.01,0.03,0.015873015873015872,0.0,0.02,0.0,0.0,0.04225352112676056,0.04,0.0,0.0,0.01,0.04040404040404041,0.044444444444444446,0.0,0.0,0.14285714285714285,0.0,0.02666666666666667
conscious hip hop,0.08823529411764706,0.10344827586206896,0.08695652173913043,0.0,0.16216216216216217,0.0,0.0,0.015151515151515152,0.0,0.08080808080808081,0.10714285714285714,0.0,0.31,0.0,0.2,0.08333333333333333,0.1,0.08,0.06,0.06,0.0,0.0,0.0,0.01,0.0,0.0,0.04225352112676056,0.41,0.02564102564102564,0.0,0.01,0.010101010101010102,0.06666666666666667,0.03125,0.03225806451612903,0.0,0.020202020202020204,0.013333333333333334
west coast rap,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015151515151515152,0.022727272727272728,0.0,0.0,0.010101010101010102,0.06,0.0,0.08,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.014084507042253521,0.07,0.0,0.0,0.0,0.0,0.08888888888888889,0.0,0.0,0.0,0.0,0.013333333333333334
g funk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022727272727272728,0.0,0.0,0.020202020202020204,0.11,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.022222222222222223,0.0,0.0,0.0,0.0,0.02666666666666667
nc hip hop,0.0,0.06896551724137931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020202020202020204,0.0,0.0,0.04,0.0,0.02,0.023809523809523808,0.0,0.02,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dmv rap,0.0,0.034482758620689655,0.17391304347826086,0.0,0.16216216216216217,0.0,0.0,0.0,0.0,0.020202020202020204,0.0,0.0,0.13,0.043478260869565216,0.05,0.047619047619047616,0.0625,0.03,0.02,0.02,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.15,0.02564102564102564,0.0,0.0,0.0,0.0,0.015625,0.03225806451612903,0.0,0.0,0.0
alabama rap,0.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014084507042253521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
baton rouge rap,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014084507042253521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pop rock,0.0,0.0,0.0,0.034482758620689655,0.05405405405405406,0.0,0.0,0.0,0.0,0.18181818181818182,0.0,0.15151515151515152,0.02,0.0,0.0,0.08333333333333333,0.0625,0.09,0.06,0.05,0.02,0.015873015873015872,0.0,0.15,0.0,0.0,0.0,0.01,0.05128205128205128,0.07575757575757576,0.11,0.050505050505050504,0.06666666666666667,0.015625,0.0,0.0,0.0707070707070707,0.02666666666666667
social media pop,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.1590909090909091,0.020202020202020204,0.0,0.020202020202020204,0.0,0.0,0.0,0.03571428571428571,0.0,0.02,0.01,0.04,0.0,0.0,0.0,0.03,0.0,0.0,0.014084507042253521,0.01,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.010101010101010102,0.02666666666666667
danish pop,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scandipop,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
classify,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21428571428571427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
comedy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015873015873015872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
glam rock,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010101010101010102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.29,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.07,0.1414141414141414,0.0,0.0,0.0,0.0,0.010101010101010102,0.013333333333333334
classic rock,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010101010101010102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010101010101010102,0.0,0.0,0.0,0.0,0.0,0.0
folk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010101010101010102,0.0,0.0,0.0,0.0,0.0,0.0
roots rock,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010101010101010102,0.0,0.0,0.0,0.0,0.0,0.0
edm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030303030303030304,0.0,0.0,0.0,0.06060606060606061,0.0,0.0,0.01,0.023809523809523808,0.0,0.01,0.01,0.03,0.0,0.0,0.0,0.06,0.0,0.0,0.014084507042253521,0.02,0.0,0.06060606060606061,0.0,0.0,0.08888888888888889,0.0,0.0,0.0,0.0,0.013333333333333334
electro house,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015151515151515152,0.0,0.0,0.0,0.020202020202020204,0.0,0.0,0.0,0.023809523809523808,0.0,0.01,0.01,0.02,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.02,0.0,0.045454545454545456,0.0,0.0,0.022222222222222223,0.0,0.0,0.0,0.0,0.0
pop edm,0.0,0.0,0.0,0.034482758620689655,0.0,0.0,0.0,0.015151515151515152,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.011904761904761904,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.022222222222222223,0.0,0.0,0.0,0.0,0.0
new orleans rap,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.011904761904761904,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
escape room,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.06818181818181818,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trap queen,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.06818181818181818,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
british comedy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
afghan pop,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chutney,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
indian folk,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
classic pakistani pop,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qawwali,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bhangra,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pittsburgh rap,0.0,0.0,0.0,0.10344827586206896,0.0,0.0,0.0,0.015151515151515152,0.0,0.010101010101010102,0.03571428571428571,0.0,0.0,0.0,0.02,0.023809523809523808,0.0375,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028169014084507043,0.01,0.02564102564102564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
florida rap,0.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014084507042253521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
atl trap,0.0,0.13793103448275862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028169014084507043,0.0,0.0,0.0,0.0,0.0,0.022222222222222223,0.0,0.0,0.0,0.0,0.0
deep southern trap,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014084507042253521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
east coast hip hop,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.07,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.014084507042253521,0.01,0.0,0.0,0.0,0.010101010101010102,0.022222222222222223,0.0,0.0,0.0,0.0,0.0
hyphy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028169014084507043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
queens hip hop,0.029411764705882353,0.0,0.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.010101010101010102,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.028169014084507043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
west coast trap,0.0,0.0,0.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014084507042253521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
europop,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
talent show,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.015151515151515152,0.0,0.0,0.0,0.015625,0.0,0.0,0.010101010101010102,0.0
colombian pop,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015151515151515152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015873015873015872,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
latin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030303030303030304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015873015873015872,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022222222222222223,0.0,0.0,0.0,0.0,0.0
latin pop,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010101010101010102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.015873015873015872,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010101010101010102,0.022222222222222223,0.0,0.0,0.0,0.0,0.0
mexican pop,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010101010101010102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015873015873015872,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pop punk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04040404040404041,0.0,0.010101010101010102,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.015873015873015872,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.010101010101010102,0.0,0.0,0.0,0.0,0.0,0.0
eurovision,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
complextro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
german techno,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
